id,specialty
7946,Orthopedic Surgery
7947,Unknown
7948,Unknown
7949,Infectious Disease
7950,Ophthalmology
7951,Cardiology
7952,Unknown
7953,Cardiology
7954,Gastroenterology
7955,Unknown
7956,Cardiology
7957,Unknown
7958,Cardiology
7959,Unknown
7960,Unknown
7961,Cardiology
7962,Dermatology
7963,Internal Medicine
7964,Emergency Medicine
7965,Internal Medicine
7966,Rheumatology
7967,Cardiology
7968,Cardiology
7969,Emergency Medicine
7970,Pathology
7971,Unknown
7972,Unknown
7973,Cardiology
7974,Cardiology
7975,Unknown
7976,Endocrinology
7977,Pathology
7978,Unknown
7979,Cardiology
7980,Diagnostic Radiology
7981,Unknown
7982,Cardiology
7983,Unknown
7984,Gastroenterology
7985,Unknown
7986,Obstetrics/Gynecology
7987,Rheumatology
7988,Unknown
7989,Family Practice
7990,Cardiology
7991,Unknown
7992,Nephrology
7993,Cardiology
7994,Endocrinology
7995,Obstetrics/Gynecology
7996,Cardiology
7997,Cardiology
7998,Gastroenterology
7999,Unknown
8000,Unknown
8001,Unknown
8002,Unknown
8003,Unknown
8004,Cardiology
8005,Unknown
8006,Hematology/Oncology
8007,Unknown
8008,Cardiology
8009,Obstetrics/Gynecology
8010,General Surgery
8011,Obstetrics/Gynecology
8012,Cardiology
8013,Cardiology
8014,Unknown
8015,Unknown
8016,Cardiology
8017,Cardiology
8018,Cardiology
8019,Cardiology
8020,Cardiology
8021,Cardiology
8022,Internal Medicine
8023,Unknown
8024,Internal Medicine
8025,Cardiology
8026,Cardiology
8027,Cardiology
8028,Thoracic Surgery
8029,Obstetrics/Gynecology
8030,Internal Medicine
8031,Psychiatry
8032,Cardiology
8033,Unknown
8034,Internal Medicine
8035,Cardiology
8036,Cardiology
8037,Diagnostic Radiology
8038,Obstetrics/Gynecology
8039,Cardiology
8040,Unknown
8041,Cardiology
8042,Unknown
8043,Cardiology
8044,Cardiology
8045,Unknown
8046,Cardiology
8047,Unknown
8048,Unknown
8049,Obstetrics/Gynecology
8050,Cardiology
8051,Internal Medicine
8052,Unknown
8053,Unknown
8054,Unknown
8055,Unknown
8056,Neurology
8057,Cardiology
8058,Endocrinology
8059,Unknown
8060,Cardiology
8061,Unknown
8062,Cardiology
8063,Unknown
8064,Internal Medicine
8065,Family Practice
8066,Unknown
8067,Unknown
8068,Diagnostic Radiology
8069,Cardiology
8070,Family Practice
8071,Internal Medicine
8072,Cardiology
8073,Cardiology
8074,Unknown
8075,Emergency Medicine
8076,Cardiology
8077,Nephrology
8078,Pulmonary Disease
8079,Cardiology
8080,Unknown
8081,Unknown
8082,Unknown
8083,Neurosurgery
8084,Emergency Medicine
8085,Cardiology
8086,Unknown
8087,Gastroenterology
8088,Endocrinology
8089,Cardiology
8090,Unknown
8091,Emergency Medicine
8092,Unknown
8093,Neurology
8094,Cardiology
8095,Family Practice
8096,Cardiology
8097,Cardiology
8098,Unknown
8099,Emergency Medicine
8100,Cardiology
8101,Internal Medicine
8102,Unknown
8103,Cardiology
8104,Unknown
8105,Cardiology
8106,Gastroenterology
8107,Cardiology
8108,Psychiatry
8109,Unknown
8110,Cardiology
8111,Unknown
8112,Cardiology
8113,Unknown
8114,Dermatology
8115,Cardiology
8116,Critical Care (Intensivists)
8117,Unknown
8118,Internal Medicine
8119,Pathology
8120,Internal Medicine
8121,Cardiology
8122,Anesthesiology
8123,Gastroenterology
8124,Internal Medicine
8125,Internal Medicine
8126,Unknown
8127,Unknown
8128,Cardiology
8129,Neurology
8130,Dermatology
8131,Internal Medicine
8132,Cardiology
8133,Pathology
8134,Diagnostic Radiology
8135,Unknown
8136,Cardiology
8137,Cardiology
8138,Diagnostic Radiology
8139,Plastic and Reconstructive Surgery
8140,Unknown
8141,Unknown
8142,Cardiology
8143,Unknown
8144,Internal Medicine
8145,Internal Medicine
8146,Unknown
8147,Unknown
8148,Unknown
8149,Allergy/Immunology
8150,Cardiology
8151,Unknown
8152,Unknown
8153,Diagnostic Radiology
8154,Unknown
8155,Unknown
8156,Internal Medicine
8157,Family Practice
8158,Unknown
8159,Neurosurgery
8160,Hematology/Oncology
8161,Rheumatology
8162,Family Practice
8163,Cardiology
8164,Family Practice
8165,Internal Medicine
8166,Anesthesiology
8167,Diagnostic Radiology
8168,Allergy/Immunology
8169,Infectious Disease
8170,Family Practice
8171,Dermatology
8172,Orthopedic Surgery
8173,Cardiology
8174,Cardiology
8175,Cardiology
8176,Unknown
8177,Unknown
8178,Cardiology
8179,Vascular Surgery
8180,Ophthalmology
8181,Cardiology
8182,Gastroenterology
8183,Obstetrics/Gynecology
8184,Unknown
8185,Obstetrics/Gynecology
8186,Unknown
8187,Unknown
8188,Cardiology
8189,Orthopedic Surgery
8190,Cardiology
8191,Cardiology
8192,Emergency Medicine
8193,Unknown
8194,Dermatology
8195,Orthopedic Surgery
8196,Cardiology
8197,Unknown
8198,Neurology
8199,Unknown
8200,Internal Medicine
8201,Gastroenterology
8202,Cardiology
8203,Psychiatry
8204,Unknown
8205,Cardiology
8206,Cardiology
8207,General Practice
8208,Internal Medicine
8209,Cardiology
8210,Family Practice
8211,Diagnostic Radiology
8212,Otolaryngology
8213,Unknown
8214,Cardiology
8215,Emergency Medicine
8216,Unknown
8217,Cardiology
8218,Internal Medicine
8219,Psychiatry
8220,Unknown
8221,Unknown
8222,Cardiology
8223,Unknown
8224,General Surgery
8225,Internal Medicine
8226,Anesthesiology
8227,Anesthesiology
8228,Pathology
8229,Pulmonary Disease
8230,Cardiology
8231,Cardiology
8232,Cardiology
8233,Unknown
8234,Unknown
8235,Rheumatology
8236,Dermatology
8237,Unknown
8238,Radiation Oncology
8239,Ophthalmology
8240,Unknown
8241,Cardiology
8242,Urology
8243,Urology
8244,Internal Medicine
8245,Obstetrics/Gynecology
8246,Dermatology
8247,Unknown
8248,Cardiology
8249,Unknown
8250,Cardiology
8251,Internal Medicine
8252,Physical Medicine and Rehabilitation
8253,Anesthesiology
8254,Cardiology
8255,Pathology
8256,Interventional Radiology
8257,Orthopedic Surgery
8258,Unknown
8259,Cardiology
8260,Cardiology
8261,Orthopedic Surgery
8262,Hematology/Oncology
8263,Emergency Medicine
8264,Unknown
8265,Emergency Medicine
8266,Diagnostic Radiology
8267,Dermatology
8268,Unknown
8269,Family Practice
8270,Unknown
8271,Emergency Medicine
8272,Neurology
8273,Internal Medicine
8274,Cardiology
8275,Unknown
8276,Cardiology
8277,Cardiology
8278,Radiation Oncology
8279,Family Practice
8280,Cardiology
8281,Cardiology
8282,Orthopedic Surgery
8283,Internal Medicine
8284,Unknown
8285,Unknown
8286,Internal Medicine
8287,Unknown
8288,Cardiology
8289,Pulmonary Disease
8290,Medical Oncology
8291,Orthopedic Surgery
8292,Unknown
8293,Orthopedic Surgery
8294,Internal Medicine
8295,Family Practice
8296,Cardiology
8297,Diagnostic Radiology
8298,Neurology
8299,Cardiology
8300,Cardiology
8301,Unknown
8302,Unknown
8303,Cardiology
8304,Anesthesiology
8305,Orthopedic Surgery
8306,Emergency Medicine
8307,Diagnostic Radiology
8308,Unknown
8309,Cardiology
8310,Unknown
8311,Diagnostic Radiology
8312,Psychiatry
8313,Anesthesiology
8314,Unknown
8315,Unknown
8316,Internal Medicine
8317,Gastroenterology
8318,Cardiology
8319,Ophthalmology
8320,Unknown
8321,Cardiology
8322,Emergency Medicine
8323,Cardiology
8324,Cardiology
8325,Orthopedic Surgery
8326,Cardiology
8327,Internal Medicine
8328,Unknown
8329,Unknown
8330,Unknown
8331,Cardiology
8332,Neurosurgery
8333,Cardiology
8334,Cardiology
8335,Cardiology
8336,Cardiology
8337,Unknown
8338,Orthopedic Surgery
8339,Cardiology
8340,Cardiology
8341,Unknown
8342,Unknown
8343,Family Practice
8344,Family Practice
8345,Cardiology
8346,Family Practice
8347,Internal Medicine
8348,Unknown
8349,Cardiology
8350,Ophthalmology
8351,Pathology
8352,Orthopedic Surgery
8353,Unknown
8354,Hematology
8355,Cardiology
8356,Pediatric Medicine
8357,Unknown
8358,Cardiology
8359,Unknown
8360,Cardiology
8361,Cardiology
8362,Unknown
8363,Cardiology
8364,Cardiology
8365,Ophthalmology
8366,Unknown
8367,Unknown
8368,Unknown
8369,Otolaryngology
8370,Cardiology
8371,Unknown
8372,Unknown
8373,Unknown
8374,Unknown
8375,Cardiology
8376,Internal Medicine
8377,Family Practice
8378,Family Practice
8379,Dermatology
8380,Unknown
8381,Cardiology
8382,Cardiology
8383,Cardiology
8384,Neurology
8385,Cardiology
8386,Cardiology
8387,Unknown
8388,Cardiology
8389,Orthopedic Surgery
8390,Geriatric Medicine
8391,Family Practice
8392,Cardiology
8393,Cardiology
8394,Unknown
8395,Internal Medicine
8396,Obstetrics/Gynecology
8397,Unknown
8398,Unknown
8399,Unknown
8400,Unknown
8401,Family Practice
8402,Internal Medicine
8403,Cardiology
8404,Psychiatry
8405,Hand Surgery
8406,Diagnostic Radiology
8407,Unknown
8408,Unknown
8409,Family Practice
8410,Neurology
8411,Anesthesiology
8412,Cardiology
8413,Endocrinology
8414,Internal Medicine
8415,Family Practice
8416,Dermatology
8417,Cardiology
8418,Unknown
8419,Cardiology
8420,Unknown
8421,Neurology
8422,Unknown
8423,Anesthesiology
8424,Ophthalmology
8425,Family Practice
8426,Diagnostic Radiology
8427,Orthopedic Surgery
8428,Unknown
8429,Unknown
8430,Psychiatry
8431,Orthopedic Surgery
8432,Unknown
8433,Internal Medicine
8434,Unknown
8435,Cardiology
8436,Unknown
8437,General Practice
8438,Unknown
8439,Emergency Medicine
8440,Cardiology
8441,Unknown
8442,Unknown
8443,Anesthesiology
8444,Internal Medicine
8445,Unknown
8446,Physical Medicine and Rehabilitation
8447,Multispecialty Clinic/Group Practice
8448,Urology
8449,Ophthalmology
8450,Internal Medicine
8451,Unknown
8452,Unknown
8453,Unknown
8454,Dermatology
8455,Internal Medicine
8456,Anesthesiology
8457,General Surgery
8458,General Surgery
8459,Cardiology
8460,Cardiology
8461,Unknown
8462,Orthopedic Surgery
8463,Unknown
8464,Diagnostic Radiology
8465,Anesthesiology
8466,General Practice
8467,Obstetrics/Gynecology
8468,Cardiology
8469,Cardiology
8470,Unknown
8471,Cardiology
8472,Cardiology
8473,Emergency Medicine
8474,Cardiology
8475,Cardiology
8476,Otolaryngology
8477,Cardiology
8478,Unknown
8479,Neurosurgery
8480,Unknown
8481,Family Practice
8482,Radiation Oncology
8483,Unknown
8484,Unknown
8485,Cardiology
8486,Anesthesiology
8487,Unknown
8488,Cardiology
8489,Diagnostic Radiology
8490,Urology
8491,Unknown
8492,Family Practice
8493,Allergy/Immunology
8494,Unknown
8495,Unknown
8496,Internal Medicine
8497,Unknown
8498,Otolaryngology
8499,Obstetrics/Gynecology
8500,Unknown
8501,Anesthesiology
8502,Unknown
8503,Unknown
8504,Unknown
8505,Cardiology
8506,Internal Medicine
8507,Unknown
8508,Emergency Medicine
8509,Family Practice
8510,Psychiatry
8511,Unknown
8512,Unknown
8513,Obstetrics/Gynecology
8514,Cardiology
8515,Unknown
8516,Cardiology
8517,Internal Medicine
8518,Internal Medicine
8519,Internal Medicine
8520,Unknown
8521,Unknown
8522,Internal Medicine
8523,Unknown
8524,Infectious Disease
8525,Family Practice
8526,Neurosurgery
8527,Unknown
8528,Orthopedic Surgery
8529,Endocrinology
8530,Cardiology
8531,General Surgery
8532,Emergency Medicine
8533,Internal Medicine
8534,Unknown
8535,Diagnostic Radiology
8536,Unknown
8537,Unknown
8538,Family Practice
8539,Orthopedic Surgery
8540,Obstetrics/Gynecology
8541,Internal Medicine
8542,Internal Medicine
8543,Internal Medicine
8544,Unknown
8545,Cardiology
8546,Plastic and Reconstructive Surgery
8547,Internal Medicine
8548,Diagnostic Radiology
8549,Cardiology
8550,Anesthesiology
8551,Endocrinology
8552,Unknown
8553,Emergency Medicine
8554,Family Practice
8555,Unknown
8556,Cardiology
8557,Cardiology
8558,Unknown
8559,Cardiology
8560,Family Practice
8561,Cardiology
8562,Unknown
8563,Unknown
8564,General Surgery
8565,Cardiology
8566,Family Practice
8567,Cardiology
8568,Internal Medicine
8569,General Surgery
8570,Unknown
8571,Unknown
8572,Dermatology
8573,Anesthesiology
8574,Psychiatry
8575,Unknown
8576,Cardiology
8577,Cardiology
8578,Diagnostic Radiology
8579,General Practice
8580,Internal Medicine
8581,Cardiology
8582,Cardiology
8583,Cardiology
8584,Pulmonary Disease
8585,Internal Medicine
8586,Cardiology
8587,Unknown
8588,Pathology
8589,Unknown
8590,Infectious Disease
8591,Neurology
8592,Internal Medicine
8593,Dermatology
8594,Cardiology
8595,Family Practice
8596,Internal Medicine
8597,Unknown Physician Specialty Code
8598,Unknown
8599,Emergency Medicine
8600,Family Practice
8601,Pathology
8602,Internal Medicine
8603,Unknown
8604,Cardiology
8605,Family Practice
8606,Neurology
8607,Diagnostic Radiology
8608,Ophthalmology
8609,Gastroenterology
8610,Cardiology
8611,Unknown
8612,Cardiology
8613,Internal Medicine
8614,Internal Medicine
8615,Pain Management
8616,Internal Medicine
8617,Internal Medicine
8618,Obstetrics/Gynecology
8619,Unknown
8620,Internal Medicine
8621,Unknown
8622,Internal Medicine
8623,Internal Medicine
8624,Family Practice
8625,Unknown
8626,Unknown
8627,Orthopedic Surgery
8628,Cardiology
8629,Cardiology
8630,Unknown
8631,Orthopedic Surgery
8632,Unknown
8633,Gastroenterology
8634,Unknown
8635,Unknown
8636,Internal Medicine
8637,Cardiology
8638,Unknown
8639,Cardiology
8640,Cardiology
8641,Cardiology
8642,Unknown
8643,Unknown
8644,Unknown
8645,Cardiology
8646,Cardiology
8647,Unknown
8648,Unknown
8649,Cardiology
8650,Cardiology
8651,Neurology
8652,Family Practice
8653,Ophthalmology
8654,Nephrology
8655,Cardiology
8656,Ophthalmology
8657,Cardiology
8658,Cardiology
8659,Cardiology
8660,Cardiology
8661,General Surgery
8662,General Surgery
8663,Unknown
8664,Unknown
8665,Cardiology
8666,Cardiology
8667,Internal Medicine
8668,Unknown
8669,Obstetrics/Gynecology
8670,Internal Medicine
8671,Unknown
8672,General Surgery
8673,Emergency Medicine
8674,Cardiology
8675,Unknown
8676,Cardiology
8677,Family Practice
8678,Obstetrics/Gynecology
8679,Unknown
8680,Obstetrics/Gynecology
8681,Unknown
8682,Unknown
8683,Unknown
8684,Internal Medicine
8685,Unknown
8686,Internal Medicine
8687,Pathology
8688,Unknown
8689,Cardiology
8690,Cardiology
8691,Hematology/Oncology
8692,Unknown
8693,Cardiology
8694,Physical Medicine and Rehabilitation
8695,Cardiology
8696,Neurology
8697,Cardiology
8698,Internal Medicine
8699,Urology
8700,Unknown
8701,Cardiology
8702,Unknown
8703,Cardiology
8704,Unknown
8705,Cardiology
8706,Interventional Radiology
8707,Cardiology
8708,Cardiology
8709,Neurology
8710,Cardiology
8711,General Surgery
8712,Cardiology
8713,Unknown
8714,Cardiology
8715,Unknown
8716,Cardiology
8717,Cardiology
8718,Anesthesiology
8719,Cardiology
8720,Unknown
8721,Cardiology
8722,Unknown
8723,Unknown
8724,Obstetrics/Gynecology
8725,General Surgery
8726,Unknown
8727,Unknown
8728,Cardiology
8729,Unknown
8730,Unknown
8731,Cardiology
8732,Psychiatry
8733,Family Practice
8734,Pulmonary Disease
8735,Family Practice
8736,Ophthalmology
8737,Family Practice
8738,Internal Medicine
8739,Obstetrics/Gynecology
8740,Orthopedic Surgery
8741,Unknown
8742,Pulmonary Disease
8743,Unknown
8744,Unknown
8745,Diagnostic Radiology
8746,Diagnostic Radiology
8747,Unknown
8748,Family Practice
8749,Unknown
8750,Cardiology
8751,Unknown
8752,Anesthesiology
8753,Unknown
8754,Cardiology
8755,Unknown
8756,Unknown
8757,Unknown
8758,Cardiology
8759,Cardiology
8760,Cardiology
8761,Unknown
8762,Unknown
8763,Unknown
8764,Cardiology
8765,Unknown
8766,Unknown
8767,Emergency Medicine
8768,Cardiology
8769,Gastroenterology
8770,Family Practice
8771,Family Practice
8772,Vascular Surgery
8773,Family Practice
8774,Interventional Pain Management
8775,Cardiology
8776,Internal Medicine
8777,Emergency Medicine
8778,Unknown
8779,Unknown
8780,Unknown
8781,Hematology
8782,Unknown
8783,General Practice
8784,Internal Medicine
8785,Psychiatry
8786,Internal Medicine
8787,Emergency Medicine
8788,Cardiology
8789,Cardiology
8790,Unknown
8791,General Surgery
8792,Unknown
8793,Obstetrics/Gynecology
8794,General Practice
8795,Unknown
8796,General Surgery
8797,Unknown
8798,Emergency Medicine
8799,General Surgery
8800,Unknown
8801,Ophthalmology
8802,Cardiology
8803,Internal Medicine
8804,Anesthesiology
8805,Cardiology
8806,Cardiology
8807,Family Practice
8808,Unknown
8809,Unknown
8810,Cardiology
8811,Unknown
8812,Cardiology
8813,Cardiology
8814,Cardiology
8815,Cardiology
8816,Unknown
8817,Internal Medicine
8818,Cardiology
8819,Unknown
8820,Plastic and Reconstructive Surgery
8821,Unknown
8822,Cardiology
8823,Unknown
8824,General Practice
8825,Unknown
8826,Unknown
8827,Cardiology
8828,Emergency Medicine
8829,Gastroenterology
8830,Unknown
8831,Plastic and Reconstructive Surgery
8832,Cardiology
8833,Plastic and Reconstructive Surgery
8834,Cardiology
8835,Ophthalmology
8836,Unknown
8837,Family Practice
8838,Cardiology
8839,Unknown
8840,Cardiology
8841,Cardiology
8842,Obstetrics/Gynecology
8843,Unknown
8844,Unknown
8845,Family Practice
8846,Emergency Medicine
8847,Unknown
8848,Internal Medicine
8849,Unknown
8850,Orthopedic Surgery
8851,Internal Medicine
8852,Unknown
8853,Unknown
8854,Unknown
8855,Family Practice
8856,Cardiac Surgery
8857,Unknown
8858,Anesthesiology
8859,Unknown
8860,General Practice
8861,Dermatology
8862,Cardiology
8863,Unknown
8864,Dermatology
8865,Emergency Medicine
8866,Cardiology
8867,Unknown
8868,Psychiatry
8869,Internal Medicine
8870,Diagnostic Radiology
8871,Cardiology
8872,Urology
8873,Cardiology
8874,Unknown
8875,Unknown
8876,Family Practice
8877,Unknown
8878,Unknown
8879,Unknown
8880,Cardiology
8881,Cardiology
8882,Cardiology
8883,Cardiology
8884,Unknown
8885,Cardiology
8886,Infectious Disease
8887,Cardiology
8888,Unknown
8889,Diagnostic Radiology
8890,Cardiology
8891,Diagnostic Radiology
8892,Family Practice
8893,Cardiology
8894,Urology
8895,Obstetrics/Gynecology
8896,Cardiology
8897,Unknown
8898,Unknown
8899,Unknown
8900,Family Practice
8901,Cardiology
8902,Unknown
8903,Nephrology
8904,Unknown
8905,Cardiology
8906,Unknown
8907,Family Practice
8908,Cardiology
8909,Anesthesiology
8910,Hematology/Oncology
8911,Unknown
8912,Cardiology
8913,Plastic and Reconstructive Surgery
8914,Internal Medicine
8915,Anesthesiology
8916,Unknown
8917,Cardiology
8918,Unknown
8919,Critical Care (Intensivists)
8920,Unknown
8921,Unknown
8922,Family Practice
8923,Psychiatry
8924,Unknown
8925,Gynecological/Oncology
8926,Neurology
8927,Internal Medicine
8928,Unknown
8929,Cardiology
8930,Emergency Medicine
8931,General Surgery
8932,Nephrology
8933,Radiation Oncology
8934,Dermatology
8935,Unknown
8936,Unknown
8937,Cardiology
8938,Family Practice
8939,Pulmonary Disease
8940,Unknown
8941,Cardiology
8942,Family Practice
8943,Anesthesiology
8944,Diagnostic Radiology
8945,Unknown
8946,Unknown
8947,Unknown
8948,Obstetrics/Gynecology
8949,Unknown
8950,Unknown
8951,Unknown
8952,Cardiology
8953,Cardiology
8954,Unknown
8955,Unknown
8956,Emergency Medicine
8957,Cardiology
8958,Unknown
8959,Cardiology
8960,Cardiology
8961,Internal Medicine
8962,Pathology
8963,Cardiology
8964,Internal Medicine
8965,Unknown
8966,Anesthesiology
8967,Gynecological/Oncology
8968,Orthopedic Surgery
8969,Unknown
8970,Allergy/Immunology
8971,Cardiology
8972,Family Practice
8973,Family Practice
8974,Internal Medicine
8975,Unknown
8976,Internal Medicine
8977,Anesthesiology
8978,Unknown
8979,Unknown
8980,Neurology
8981,Nephrology
8982,Internal Medicine
8983,Unknown
8984,Internal Medicine
8985,Pathology
8986,Anesthesiology
8987,Internal Medicine
8988,Anesthesiology
8989,Emergency Medicine
8990,Emergency Medicine
8991,Family Practice
8992,Physical Medicine and Rehabilitation
8993,Gastroenterology
8994,Anesthesiology
8995,Cardiology
8996,Diagnostic Radiology
8997,Internal Medicine
8998,Dermatology
8999,Diagnostic Radiology
9000,Unknown
9001,Unknown
9002,Internal Medicine
9003,Unknown
9004,Anesthesiology
9005,Internal Medicine
9006,Internal Medicine
9007,Family Practice
9008,Unknown
9009,Unknown
9010,Internal Medicine
9011,Internal Medicine
9012,Ophthalmology
9013,Physical Medicine and Rehabilitation
